frame_idx,FirstFrame_sim,EndFrame_sim
6,0.2655,0.2083
7,0.2466,0.1954
8,0.2999,0.2369
9,0.2672,0.2111
10,0.2959,0.2512
11,0.2821,0.2242
12,0.3474,0.2967
13,0.3106,0.2652
0,0.1667,0.1023
1,0.1768,0.1011
2,0.1878,0.1103
3,0.1693,0.0820
4,0.1912,0.1111
5,0.1686,0.0734
6,0.1904,0.1073
7,0.1786,0.0911
8,0.1971,0.1149
9,0.1780,0.0793
10,0.1937,0.1093
11,0.1816,0.0839
12,0.2021,0.1250
13,0.1837,0.0956
0,-0.0380,-0.1057
1,0.0542,-0.0529
2,0.0426,-0.0505
3,0.0766,-0.0363
4,0.0498,-0.0494
5,0.0821,-0.0440
6,0.0441,-0.0575
7,0.0912,-0.0331
8,0.0444,-0.0559
9,0.0775,-0.0480
10,0.0446,-0.0665
11,0.0846,-0.0438
12,0.0409,-0.0561
13,0.0714,-0.0411
0,0.1527,0.1089
1,0.1268,0.0919
2,0.1672,0.1265
3,0.1533,0.1125
4,0.1809,0.1353
5,0.1600,0.1096
6,0.1923,0.1421
7,0.1543,0.1075
8,0.1944,0.1404
9,0.1645,0.1211
10,0.1814,0.1369
11,0.1483,0.1001
12,0.1843,0.1295
13,0.1156,0.0943
0,0.2738,0.1275
1,0.2844,0.1304
2,0.2738,0.1237
3,0.2836,0.1283
4,0.2767,0.1219
5,0.2852,0.1269
6,0.2768,0.1227
7,0.2896,0.1282
8,0.2733,0.1199
9,0.2851,0.1271
10,0.2746,0.1234
11,0.2915,0.1316
12,0.2736,0.1239
13,0.2682,0.1212
0,0.1918,0.0778
1,0.1938,0.0886
2,0.1968,0.0904
3,0.2023,0.0928
4,0.2015,0.0940
5,0.2047,0.0950
6,0.2032,0.0945
7,0.2046,0.0937
8,0.2043,0.0947
9,0.2067,0.0949
10,0.2049,0.0941
11,0.2028,0.0928
12,0.1989,0.0909
13,0.1894,0.0752
0,0.1231,0.0336
1,0.0840,0.0299
2,0.0820,0.0295
3,0.0842,0.0292
4,0.0830,0.0272
5,0.0807,0.0272
6,0.0812,0.0259
7,0.0808,0.0256
8,0.0795,0.0236
9,0.0793,0.0248
10,0.0799,0.0244
11,0.0792,0.0250
12,0.0728,0.0227
13,0.1092,0.0282
0,0.0518,-0.0690
1,0.1469,-0.0034
2,0.1422,0.0014
3,0.1460,0.0096
4,0.1363,0.0106
5,0.1368,0.0106
6,0.1357,0.0098
7,0.1454,0.0173
8,0.1426,0.0201
9,0.1432,0.0201
10,0.1458,0.0238
11,0.1500,0.0233
12,0.1464,0.0234
13,0.0390,-0.0595
0,0.1414,0.0476
1,0.2412,0.1168
2,0.2374,0.1157
3,0.2324,0.1108
4,0.2328,0.1109
5,0.2443,0.1196
6,0.2407,0.1223
7,0.2504,0.1268
